MONTH,ZONE,CIRCLE,DIVISION CODE,DIVISION,OVERALL Input Energy Prog (MU),OVERALL Unit Sold Prog (MU),OVERALL Distribution Loss Prog (%),OVERALL Current Assessment With ED Prog (Lakh),OVERALL  Realisation Prog(Lakh),OVERALL % Realisation Prog,OVERALL ATC Loss,OVERALL Realisation Rate Input Prog (Rs / Unit),OVERALL Realisation Rate Sold Prog (Rs / Unit),GOVERNMENT Unit Sold Prog Govt (MU),GOVERNMENT Current Assessment With ED Prog Govt (Lakh),GOVERNMENT Realisation Prog Govt (Lakh),GOVERNMENT % Realisation Prog Govt,GOVERNMENT ATC Loss Prog Govt,NON GOVERNMENT Unit Sold Prog Non Govt (MU),NON GOVERNMENT Current Assessment With ED Prog on Govt (Lakh),NON GOVERNMENT Realisation Prog Non Govt (Lakh),NON GOVERNMENT % Realisation Prog Non Govt,NON GOVERNMENT ATC Loss Prog Non Govt
June-25,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,26.29,21.42,18.52,703.37,458.21,65.14,46.92,1.74,2.14,0.52,44.82,0,0,100,20.9,658.55,458.21,69.58,43.31
June-25,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,34.14,26.65,21.96,2106.72,1826.76,86.71,32.33,5.35,6.86,0.96,235.77,35.03,14.86,88.41,25.68,1870.95,1791.73,95.77,25.26
June-25,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,56.8,44.06,22.44,1883.66,1296.82,68.85,46.6,2.28,2.94,1.09,114.51,0,0,100,42.97,1769.14,1296.82,73.3,43.15
June-25,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,47.58,39.83,16.28,1921.82,1492.12,77.64,35,3.14,3.75,2.1,211.21,153.54,72.69,39.14,37.74,1710.61,1338.58,78.25,34.49
June-25,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",39.78,28.55,28.23,1476.06,1161.57,78.69,43.52,2.92,4.07,0.3,27.73,0,0,100,28.25,1448.32,1161.57,80.2,42.44
June-25,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,51.43,33.95,34,2202.78,1785.78,81.07,46.49,3.47,5.26,1.39,114.05,1.54,1.35,99.11,32.55,2088.73,1784.24,85.42,43.62
June-25,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,60.97,49.85,18.23,3229.63,2910.45,90.12,26.31,4.77,5.84,0.43,34.42,0,0,100,49.43,3195.21,2910.45,91.09,25.52
June-25,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",26.25,18.07,31.18,987.84,801.74,81.16,44.14,3.05,4.44,0.72,67.74,21.98,32.45,77.66,17.34,920.1,779.75,84.75,41.68
June-25,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,21.09,16.93,19.72,529.34,391.52,73.96,40.62,1.86,2.31,0.16,15.22,0,0,100,16.77,514.12,391.52,76.15,38.86
June-25,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",36.36,29.89,17.79,2627.48,2422.75,92.21,24.2,6.66,8.1,1.45,141.07,10.4,7.37,93.94,28.44,2486.41,2412.34,97.02,20.24
June-25,MATHURA,EUDC MATHURA,DIV261412,"EUDD VRINDAVAN, MATHURA",38.2,28.61,25.12,2329.27,2115.38,90.82,32,5.54,7.39,1.06,75.16,0,0,100,27.55,2254.12,2115.38,93.85,29.73
June-25,MATHURA,EUDC MATHURA,DIV261413,"EUDD KRISHNANAGAR, MATHURA",38.12,33.13,13.09,2669.36,2589.94,97.02,15.68,6.79,7.82,1.59,122.37,21.8,17.82,84.52,31.54,2547,2568.14,100.83,12.37
June-25,TORRENT,TORRENT,TORRENT,TORRENT,286.63,286.63,0,11203.89,10885.04,97.15,2.85,3.8,3.8,0,0,0,0,100,286.63,11203.89,10885.04,97.15,2.85
July-25,AGRA,EDC AGRA,DIV251541,"EDD SIKANDARA, AGRA",53.57,39.14,26.93,2593.28,2524.57,97.35,28.87,4.71,6.45,2.06,194.24,427.07,219.86,-60.65,37.08,2399.04,2097.5,87.43,36.11
July-25,AGRA,EDC AGRA,DIV251542,"EDD LAKHANPUR, AGRA",32.43,25.23,22.21,1806.29,1695.92,93.89,26.96,5.23,6.72,0.29,27.03,60.99,225.66,-75.54,24.94,1779.26,1634.94,91.89,28.52
July-25,AGRA,EDC AGRA,DIV251544,"EDD KIRAWALI, AGRA",28.77,16.09,44.05,844.9,670.05,79.31,55.63,2.33,4.16,0.86,68.41,0.28,0.4,99.77,15.23,776.49,669.77,86.26,51.74
July-25,AGRA,EDC AGRA,DIV251543,EDD KHAIRAGARH,22.81,20.64,9.52,820.66,835.05,101.75,7.93,3.66,4.05,0.86,43.44,0,0,100,19.78,777.22,835.05,107.44,2.79
July-25,AGRA,EDC FATEHABAD,DIV251511,EDD BAH,23.22,19.42,16.37,891.17,489.67,54.95,54.05,2.11,2.52,3.25,403.09,0,0,100,16.17,488.07,489.67,100.33,16.1
July-25,AGRA,EDC FATEHABAD,DIV251512,EDD ETMADPUR,38.82,32.21,17.01,1485.27,1014.29,68.29,43.33,2.61,3.15,1.71,31.72,0.65,2.06,98.29,30.5,1453.55,1013.64,69.74,42.13
July-25,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",38.47,34.42,10.52,1453.28,1128.48,77.65,30.52,2.93,3.28,0.98,104.5,0,0,100,33.44,1348.78,1128.48,83.67,25.13
July-25,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",43.98,24.64,43.98,1548.2,1313.42,84.83,52.48,2.99,5.33,0.61,67.72,4.75,7.01,96.07,24.03,1480.48,1308.67,88.39,50.48
July-25,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",32.35,24.39,24.58,1087.2,957.75,88.09,33.56,2.96,3.93,0.29,28.46,68.98,242.36,-82.79,24.11,1058.74,888.78,83.95,36.69
July-25,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",39.17,28.84,26.37,1694.74,1536.69,90.67,33.24,3.92,5.33,0.4,37.93,0,0,100,28.44,1656.81,1536.69,92.75,31.71
July-25,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",43.68,33.72,22.8,1155.25,936.07,81.03,37.45,2.14,2.78,0.32,30.9,13.92,45.06,65.21,33.4,1124.35,922.14,82.02,36.68
July-25,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",51.91,30.86,40.55,782.52,732.95,93.67,44.32,1.41,2.37,0.26,25.55,17.43,68.24,59.43,30.6,756.97,715.52,94.52,43.81
July-25,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",37.32,20.43,45.25,706.11,528.26,74.81,59.04,1.42,2.59,0.39,28.77,2,6.95,96.2,20.05,677.33,526.26,77.7,57.46
July-25,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,36.42,31.86,12.52,2336.36,2607.9,111.62,2.35,7.16,8.19,1.86,160.37,386.65,241.1,-110.91,30,2175.98,2221.24,102.08,10.7
July-25,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,31.84,29.68,6.77,2078.38,2265.07,108.98,-1.6,7.11,7.63,1.12,84.6,175.01,206.88,-92.87,28.57,1993.79,2090.06,104.83,2.27
July-25,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,33.61,28.01,16.69,2160,2122.07,98.24,18.15,6.31,7.58,1.08,59.97,3.43,5.72,95.24,26.92,2100.03,2118.64,100.89,15.95
July-25,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,32.75,28.97,11.54,2154.54,2155.63,100.05,11.5,6.58,7.44,0.97,69.12,21.98,31.8,71.87,28.01,2085.42,2133.65,102.31,9.49
July-25,BANDA,EDC BANDA,DIV243913,EDD ATARRA,27.38,20.68,24.45,932.61,640.3,68.66,48.13,2.34,3.1,0.37,85,126.94,149.34,-12.82,20.32,847.61,513.36,60.57,54.24
July-25,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",35.17,29.73,15.47,1014.86,433.45,42.71,63.9,1.23,1.46,4.53,375.79,125.52,33.4,71.77,25.2,639.06,307.92,48.18,59.27
July-25,BANDA,EDC BANDA,DIV243911,EUDD BANDA,28.19,21.56,23.51,1486.03,1033.14,69.52,46.82,3.66,4.79,2.12,171.19,0,0,100,19.44,1314.84,1033.14,78.57,39.9
July-25,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,25.14,23.29,7.35,1069.44,899.33,84.09,22.09,3.58,3.86,3.93,186.4,171.98,92.26,14.52,19.36,883.03,727.35,82.37,23.68
July-25,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",27.26,21.16,22.37,792.37,198.53,25.06,80.55,0.73,0.94,3.08,249.98,0,0,100,18.08,542.39,198.53,36.6,71.59
July-25,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,42.7,43.44,-1.74,1906.93,1416.21,74.27,24.44,3.32,3.26,13.71,601.52,0,0,100,29.73,1305.41,1416.21,108.49,-10.38
July-25,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,26.3,19.52,25.78,961.82,443.85,46.15,65.75,1.69,2.27,4.87,400.92,11.95,2.98,97.79,14.65,560.9,431.9,77,42.85
July-25,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,17.34,15.42,11.11,949.44,824.77,86.87,22.78,4.76,5.35,0.78,74.68,131.4,175.95,-56.4,14.64,874.76,693.37,79.26,29.54
July-25,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",28.5,26.22,8,1208.21,913.45,75.6,30.44,3.21,3.48,0.77,68.86,0,0,100,25.45,1139.35,913.45,80.17,26.24
July-25,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",41.52,30.94,25.48,1238.6,568.81,45.92,65.78,1.37,1.84,0.46,39.77,0.23,0.58,99.57,30.48,1198.83,568.58,47.43,64.66
July-25,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",46.55,32.44,30.32,1292.16,653.49,50.57,64.76,1.4,2.01,3.91,287.16,69.62,24.24,83.11,28.53,1004.99,583.87,58.1,59.52
July-25,ETAH,EDC ETAH,DIV277031,EUDD ETAH,19.98,16.74,16.22,1296.13,1255.74,96.88,18.83,6.28,7.5,0.53,44.89,113.92,253.8,-112.63,16.21,1251.24,1141.81,91.25,23.55
July-25,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,22.77,18.52,18.65,1494.75,1482.17,99.16,19.33,6.51,8,0.76,73.72,116.98,158.67,-29.08,17.77,1421.03,1365.19,96.07,21.85
July-25,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",39.29,22.82,41.93,1100.13,719.97,65.44,62,1.83,3.16,0.35,29.01,10.71,36.92,78.56,22.47,1071.12,709.26,66.22,61.55
July-25,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",55.08,41.44,24.75,1909.64,1660.86,86.97,34.55,3.02,4.01,0.53,44.29,220,496.76,-273.81,40.91,1865.35,1440.86,77.24,41.87
July-25,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",34.12,19.33,43.34,1162.31,926.68,79.73,54.83,2.72,4.79,0.12,13.7,0,0,100,19.22,1148.61,926.68,80.68,54.29
July-25,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,28.21,23.74,15.83,1462.49,1191.66,81.48,31.42,4.22,5.02,0.43,50.12,2.21,4.41,96.29,23.31,1412.37,1189.45,84.22,29.11
July-25,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",33.5,26.18,21.84,1171.1,855.47,73.05,42.91,2.55,3.27,0.72,75.87,0,0,100,25.46,1095.24,855.47,78.11,38.95
July-25,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,34.57,24.76,28.38,1297.97,1026.86,79.11,43.34,2.97,4.15,0.95,98.57,204.59,207.57,-48.66,23.81,1199.4,822.27,68.56,50.9
July-25,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,27.05,19.1,29.38,613.02,474.55,77.41,45.33,1.75,2.48,2.41,66.62,0.14,0.21,99.85,16.69,546.4,474.41,86.83,38.68
July-25,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,31.21,22.62,27.55,1541.87,1177.99,76.4,44.65,3.77,5.21,2.6,223.19,4.32,1.94,98.6,20.01,1318.69,1173.66,89,35.52
July-25,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,24.39,20.09,17.63,938.75,685.11,72.98,39.89,2.81,3.41,0.99,141.06,40.84,28.95,76.15,19.09,797.7,644.27,80.77,33.47
July-25,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,29.96,21.62,27.83,1162.63,949.81,81.69,41.04,3.17,4.39,1.11,91.65,35.81,39.08,71.8,20.51,1070.98,914,85.34,38.41
July-25,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",49.47,28.77,41.84,1113.99,713.47,64.05,62.75,1.44,2.48,2.46,182.07,5.04,2.77,98.39,26.31,931.91,708.43,76.02,55.79
July-25,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",49.44,31.9,35.48,1617.67,802.17,49.59,68.01,1.62,2.51,4.39,380.25,41.7,10.97,92.92,27.51,1237.42,760.47,61.46,60.35
July-25,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,24.6,18.7,23.98,1437.39,1628.46,113.29,13.87,6.62,8.71,1.55,145.68,408.36,280.31,-113.09,17.14,1291.71,1220.1,94.46,28.19
July-25,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",22.88,18.63,18.58,1445.58,1521.23,105.23,14.32,6.65,8.17,2.2,198.38,186.82,94.17,23.33,16.43,1247.2,1334.42,106.99,12.89
July-25,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",36.32,33.07,8.94,2768.12,2441.33,88.19,19.69,6.72,7.38,3.07,288.99,174.97,60.54,44.87,30,2479.12,2266.36,91.42,16.76
July-25,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,50.81,39.84,21.58,2075.87,1431.17,68.94,45.93,2.82,3.59,9.07,456.67,85.02,18.62,85.4,30.77,1619.21,1346.16,83.14,34.8
July-25,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,34.26,27.88,18.64,1290.22,899.27,69.7,43.29,2.62,3.23,2.14,182.39,294.84,161.66,-31.52,25.74,1107.83,604.43,54.56,55.61
July-25,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,20.57,18.17,11.7,1166.25,1016.09,87.12,23.07,4.94,5.59,1.35,143.64,7.57,5.27,95.35,16.82,1022.61,1008.52,98.62,12.92
July-25,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",16.02,13.91,13.17,569.91,365.7,64.17,44.28,2.28,2.63,0.77,69.84,12.68,18.16,84.23,13.14,500.07,353.02,70.59,38.7
July-25,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,59.48,42.24,28.98,2581.26,1538.28,59.59,57.68,2.59,3.64,3.09,296.54,1.2,0.4,99.71,39.15,2284.72,1537.08,67.28,52.22
July-25,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,55.17,46.26,16.16,1965.61,723.59,36.81,69.14,1.31,1.56,3.24,314.46,0.27,0.09,99.93,43.02,1651.15,723.32,43.81,63.27
July-25,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,35.94,32.88,8.51,2465.18,2471.66,100.26,8.27,6.88,7.52,0.86,72.52,1.3,1.79,98.36,32.03,2392.67,2470.36,103.25,5.54
July-25,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,35.21,29.18,17.12,2322.5,2350.2,101.19,16.13,6.67,8.05,0.29,28.44,64.2,225.76,-87.11,28.89,2294.06,2286,99.65,17.41
July-25,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,33.72,32.01,5.07,1987.4,1666.61,83.86,20.39,4.94,5.21,0.43,46.74,0,0,100,31.57,1940.65,1666.61,85.88,18.48
July-25,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,22.06,20.04,9.13,809.84,467.74,57.76,47.52,2.12,2.33,1.37,140.77,0,0,100,18.68,669.07,467.74,69.91,36.47
July-25,KANPUR I,EDC KANPUR DEHAT,DIV293312,EDD I KANPUR,37.93,31.07,18.09,1792.59,1418.21,79.11,35.2,3.74,4.56,0.34,30.41,0.31,1,99.18,30.73,1762.19,1417.9,80.46,34.09
July-25,KANPUR I,EDC KANPUR DEHAT,DIV292021,EDD JHIJAK,22.45,18.56,17.36,734.62,442.42,60.22,50.23,1.97,2.38,0.22,23.03,0,0,100,18.34,711.59,442.42,62.17,48.62
July-25,KANPUR I,EDC KANPUR DEHAT,DIV292022,EDD KANPUR DEHAT,63.78,55.76,12.57,3935.95,3547.7,90.14,21.19,5.56,6.36,1.21,43.52,0,0,100,54.55,3892.43,3547.7,91.14,20.31
July-25,KANPUR I,EDC KANPUR DEHAT,DIV292023,EDD PUKHRAYAN,35.3,29.89,15.34,1570.97,1047.63,66.69,43.54,2.97,3.51,1.5,208.36,69.39,33.3,71.8,28.39,1362.61,978.23,71.79,39.22
July-25,KANPUR II,EDC AURAIYA,DIV223051,EDD AURAIYA,38.15,33.11,13.21,1938.85,1866.97,96.29,16.43,4.89,5.64,1.06,88.09,150.52,170.86,-48.29,32.05,1850.76,1716.45,92.74,19.51
July-25,KANPUR II,EDC AURAIYA,DIV223052,EDD DIBYAPUR,36.83,29.03,21.17,1170.89,737.53,62.99,50.35,2,2.54,3.35,154.91,66,42.6,66.42,25.68,1015.97,671.53,66.1,47.9
July-25,KANPUR II,EDC ETAWAH,DIV223031,EUDD ETAWAH,36.94,28.29,23.41,1970.95,2091.95,106.14,18.71,5.66,7.39,2.37,206.93,329.83,159.39,-22.08,25.92,1764.01,1762.12,99.89,23.49
July-25,KANPUR II,EDC ETAWAH,DIV223033,EDD ETAWAH RURAL,38.46,25.11,34.72,1168.1,816.27,69.88,54.38,2.12,3.25,3.05,235.99,67.28,28.51,81.39,22.06,932.11,748.99,80.35,47.54
July-25,KANPUR II,EDC ETAWAH,DIV223032,"EDD SAIFAI, ETAWAH",44.01,28.6,35.01,1411.62,920.41,65.2,57.62,2.09,3.22,7.88,482.15,0,0,100,20.72,929.47,920.41,99.03,35.64
July-25,KANPUR II,EDC FARRUKHABAD,DIV222921,EDD FARRUKKHABAD,42.38,32.81,22.58,1116.29,678.69,60.8,52.93,1.6,2.07,0.76,92.19,42.48,46.08,64.32,32.05,1024.11,636.21,62.12,51.9
July-25,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,29.76,24.81,16.62,847.23,604.07,71.3,40.55,2.03,2.43,0.37,35.75,44.12,123.42,-2.91,24.44,811.48,559.95,69,42.47
July-25,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,33.28,25.72,22.71,1971.72,1844.09,93.53,27.71,5.54,7.17,1.03,306.44,37.94,12.38,90.43,24.69,1665.28,1806.15,108.46,16.17
July-25,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,56.39,43.74,22.42,1731.09,1340.97,77.46,39.9,2.38,3.07,1,104.96,0,0,100,42.74,1626.14,1340.97,82.46,36.02
July-25,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,46.26,39.62,14.35,1735.49,1429.47,82.37,29.45,3.09,3.61,1.84,171.16,0,0,100,37.78,1564.33,1429.47,91.38,21.73
July-25,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",40.56,29.72,26.72,1555.3,1282.57,82.46,39.57,3.16,4.31,0.29,19.35,91.01,470.39,-244.7,29.43,1535.95,1191.56,77.58,43.15
July-25,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,44.42,36.07,18.8,2377.82,2469.33,103.85,15.67,5.56,6.85,0.78,75.02,242.94,323.82,-162.95,35.29,2302.8,2226.4,96.68,21.49
July-25,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,65.83,54.54,17.14,3104,2769.9,89.24,26.06,4.21,5.08,0.36,22.92,20.06,87.49,27.5,54.18,3081.08,2749.85,89.25,26.05
July-25,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",26.65,18.12,32.01,932.51,1071.06,114.86,21.91,4.02,5.91,0.82,51.12,259.85,508.33,-245.62,17.3,881.39,811.22,92.04,37.42
July-25,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,23.77,14.35,39.65,571.1,395.98,69.34,58.16,1.67,2.76,0.18,17.34,0,0,100,14.16,553.76,395.98,71.51,56.85
July-25,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",33.74,31.97,5.23,2528.26,2717.14,107.47,-1.85,8.05,8.5,1.44,129.66,362.55,279.61,-164.98,30.53,2398.6,2354.59,98.17,6.97
July-25,MATHURA,EUDC MATHURA,DIV261412,"EUDD VRINDAVAN, MATHURA",37.57,31.17,17.03,2597.98,2442.31,94.01,22,6.5,7.83,0.94,115.02,164.98,143.44,-19.01,30.23,2482.96,2277.33,91.72,23.9
July-25,MATHURA,EUDC MATHURA,DIV261413,"EUDD KRISHNANAGAR, MATHURA",39.97,34.65,13.31,2661.61,2750.45,103.34,10.42,6.88,7.94,1.53,114.26,129.76,113.56,1.55,33.12,2547.35,2620.69,102.88,10.81
July-25,TORRENT,TORRENT,TORRENT,TORRENT,271.42,271.42,0,11202.24,11025.34,98.42,1.58,4.06,4.06,0,0,0,0,100,271.42,11202.24,11025.34,98.42,1.58
August-25,AGRA,EDC AGRA,DIV251541,"EDD SIKANDARA, AGRA",51.34,41.66,18.85,2375.7,2052.88,86.41,29.88,4,4.93,1.88,157.05,2.67,1.7,98.62,39.77,2218.65,2050.21,92.41,25.01
August-25,AGRA,EDC AGRA,DIV251542,"EDD LAKHANPUR, AGRA",31.84,25.56,19.74,1932.04,2232.64,115.56,7.25,7.01,8.74,0.32,35.18,0,0,100,25.24,1896.86,2232.64,117.7,5.53
August-25,AGRA,EDC AGRA,DIV251544,"EDD KIRAWALI, AGRA",30.22,16.41,45.7,952.77,733.34,76.97,58.21,2.43,4.47,0.83,47.29,109.53,231.63,-25.77,15.58,905.49,623.8,68.89,62.59
August-25,AGRA,EDC AGRA,DIV251543,EDD KHAIRAGARH,23.71,20.72,12.61,1050.63,553.03,52.64,54,2.33,2.67,1.17,88.57,38.08,43,62.42,19.56,962.06,514.95,53.53,53.22
August-25,AGRA,EDC FATEHABAD,DIV251511,EDD BAH,24.73,20.72,16.2,965.59,451.77,46.79,60.79,1.83,2.18,3.79,445.35,0,0,100,16.93,520.25,451.77,86.84,27.23
August-25,AGRA,EDC FATEHABAD,DIV251512,EDD ETMADPUR,39.99,34.36,14.07,1496.41,1020.33,68.19,41.41,2.55,2.97,2.52,87.61,21.75,24.83,78.66,31.85,1408.79,998.57,70.88,39.09
August-25,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",41.88,34.82,16.85,1655.64,1056.93,63.84,46.92,2.52,3.04,0.88,100.15,0,0,100,33.95,1555.48,1056.93,67.95,43.5
August-25,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",44.11,36.82,16.52,1963.82,1558.63,79.37,33.74,3.53,4.23,1.4,128.73,31.2,24.24,79.77,35.42,1835.09,1527.43,83.23,30.52
August-25,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",32.51,27.76,14.6,1115.76,839.26,75.22,35.76,2.58,3.02,0.23,27.07,0,0,100,27.53,1088.69,839.26,77.09,34.17
August-25,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",37.99,29.62,22.03,1798.82,1515.32,84.24,34.32,3.99,5.12,0.37,37.87,0,0,100,29.25,1760.95,1515.32,86.05,32.91
August-25,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",46.88,34.54,26.32,1280.57,987.02,77.08,43.21,2.11,2.86,0.36,35.47,0.45,1.26,99.07,34.18,1245.1,986.58,79.24,41.62
August-25,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",50.58,39.52,21.86,1323.6,679.11,51.31,59.91,1.34,1.72,0.29,30.77,0,0,100,39.24,1292.83,679.11,52.53,58.95
August-25,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",40.57,29.53,27.22,1063.93,536.46,50.42,63.3,1.32,1.82,0.46,54.4,0.2,0.37,99.73,29.07,1009.54,536.26,53.12,61.34
August-25,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,35.45,33.58,5.28,2442.13,2210.82,90.53,14.25,6.24,6.58,1.88,169.13,15.72,9.3,91.2,31.7,2273,2195.1,96.57,8.53
August-25,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,30.88,30,2.84,2080.99,1917.9,92.16,10.45,6.21,6.39,1.11,87.41,0,0,100,28.89,1993.58,1917.9,96.2,6.53
August-25,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,32.54,30.4,6.57,2310.78,2292,99.19,7.33,7.04,7.54,1.15,104.1,272.61,261.88,-144.68,29.25,2206.68,2019.39,91.51,14.5
August-25,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,32.78,30.17,7.95,2208.41,2219.53,100.5,7.49,6.77,7.36,0.95,70.5,157.23,223.02,-105.29,29.21,2137.91,2062.3,96.46,11.21
August-25,BANDA,EDC BANDA,DIV243913,EDD ATARRA,31.59,26.51,16.06,1183.93,514.64,43.47,63.51,1.63,1.94,5.49,372.73,71.63,19.22,83.87,21.03,811.21,443,54.61,54.16
August-25,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",37.87,30.08,20.57,1495.03,442.79,29.62,76.48,1.17,1.47,13,1078.31,205.92,19.1,84.83,17.08,416.72,236.87,56.84,54.85
August-25,BANDA,EDC BANDA,DIV243911,EUDD BANDA,26.97,24.05,10.84,1533.53,1079.26,70.38,37.25,4,4.49,2.78,229.63,18.29,7.97,92.9,21.26,1303.9,1060.97,81.37,27.45
August-25,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,26.04,21.85,16.11,998.24,629.33,63.04,47.11,2.42,2.88,1.35,141.62,0,0,100,20.5,856.62,629.33,73.47,38.37
August-25,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",29.53,24.85,15.83,838.2,199.77,23.83,79.94,0.68,0.8,2.88,270.38,0,0,100,21.98,567.82,199.77,35.18,70.39
August-25,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,41.99,33.29,20.72,1669.51,1278.05,76.55,39.31,3.04,3.84,2.61,183.5,45.84,24.98,80.2,30.67,1486,1232.22,82.92,34.26
August-25,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,30.09,21.23,29.43,863.52,413.81,47.92,66.18,1.38,1.95,2.7,279.35,13.99,5.01,96.47,18.53,584.17,399.82,68.44,51.7
